sentiment,timestamp,text,clean_text
0,Sat Apr 18 08:15:50 PDT 2009,Stuck in hospital until at least monday. ,stuck hospital least monday
0,Sat Apr 18 08:15:52 PDT 2009,@alyankovic  hey please reply to me! no famouse people do! ,alyankovic hey please reply famouse people
0,Sat Apr 18 08:15:55 PDT 2009,Daaamn it!!! Mikeyy! is back on Twitter ,daaamn mikeyy back twitter
0,Sat Apr 18 08:15:56 PDT 2009,its all b/c his friends play with them. ,b c friend play
0,Sat Apr 18 08:16:00 PDT 2009,Doesn't want to go to work ,want go work
0,Sat Apr 18 08:16:02 PDT 2009,@orphesetude It looked like the kind of thing I would've had to stay around for an hour or two to get an autograph.  Sorry ,orphesetude looked like kind thing would stay around hour two get autograph sorry
0,Sat Apr 18 08:16:04 PDT 2009,is working at Region 5 Gymnastics meet while everyone else is enjoying the beautiful sunshine!! ,working region 5 gymnastics meet everyone else enjoying beautiful sunshine
0,Sat Apr 18 08:16:04 PDT 2009,just realizes that he has no camera to take for his goa/karnataka family trip ,realizes camera take goa karnataka family trip
0,Sat Apr 18 08:16:05 PDT 2009,@nick_carter hi nick well i hope tant you asnwer me i really want to talk whit you anly like a friend well i hope you read this ,nick carter hi nick well hope tant asnwer really want talk whit anly like friend well hope read
0,Sat Apr 18 08:16:09 PDT 2009,Sitting at work wishing I could have ran the Susan G instead ,sitting work wishing could ran susan g instead
0,Sat Apr 18 08:16:13 PDT 2009,OMFG I'm never drinking again...I still have a fuckin sore throat ,omfg never drinking still fuckin sore throat
0,Sat Apr 18 08:16:13 PDT 2009,apparently not living in Tridelt next year. ,apparently living tridelt next year
0,Sat Apr 18 08:16:13 PDT 2009,@SaraahPcd awww o.o oohje  can i help you?? xDD,saraahpcd awww oohje help xdd
0,Sat Apr 18 08:16:15 PDT 2009,wants to play in the rain ,want play rain
0,Sat Apr 18 08:16:17 PDT 2009,god its a gloomy rainy day ,god gloomy rainy day
0,Sat Apr 18 08:16:31 PDT 2009,@Wizbeff I wanna go record shopping today! ,wizbeff wan na go record shopping today
0,Sat Apr 18 08:16:37 PDT 2009,@staciehays  (Sad face) i would bring you one,staciehays sad face would bring one
0,Sat Apr 18 08:16:41 PDT 2009,Can't get out of bed today ,get bed today
0,Sat Apr 18 08:16:43 PDT 2009,i have to go feed Herman in a minute. and then clean my room. then let herman out. pretty much what i do every morning. ,go feed herman minute clean room let herman pretty much every morning
0,Sat Apr 18 08:16:44 PDT 2009,Stuck at work on an absolutely gorgeous Saturday. This is so unfair ,stuck work absolutely gorgeous saturday unfair
0,Sat Apr 18 08:16:49 PDT 2009,"Rain, rain go away! ",rain rain go away
0,Sat Apr 18 08:19:47 PDT 2009,sitting in an apartment in san francisco and wishing i was at home ,sitting apartment san francisco wishing home
0,Sat Apr 18 08:19:46 PDT 2009,"Just so you all know, it looks as if Mikeyy's back ",know look mikeyy back
0,Sat Apr 18 08:19:47 PDT 2009,@Dannymcfly Jonesy? McFLY MUST come to Germany. when you love Amsterdam you'll love Germany too. We're waiting for you!  please tweet back,dannymcfly jonesy mcfly must come germany love amsterdam love germany waiting please tweet back
0,Sat Apr 18 08:19:49 PDT 2009,I've totally forgotten that I have a Twitter account ,totally forgotten twitter account
0,Sat Apr 18 08:19:52 PDT 2009,"i'm never guna be able to give up on you, even though i have no chance of getting the old 'us' back..so please don't push me away anymore ",never guna able give even though chance getting old u back please push away anymore
0,Sat Apr 18 08:19:52 PDT 2009,writing a paper all day ,writing paper day
0,Sat Apr 18 08:19:53 PDT 2009,Poor cubby...he got called in today to work at the library. ,poor cubby got called today work library
0,Sat Apr 18 08:19:53 PDT 2009,Need some coffee. Can't go to Starbucks until the shower is over. ,need coffee go starbucks shower
0,Sat Apr 18 08:19:53 PDT 2009,"just woke up, ughhh it's too early. ",woke ughhh early
0,Sat Apr 18 08:19:53 PDT 2009,@lala36079 I know!  I crashed as soon as I got off the phone with you.,lala36079 know crashed soon got phone
0,Sat Apr 18 08:19:54 PDT 2009,@DaddyCasual I feel terrible  I'll buy you a new one  x,daddycasual feel terrible buy new one x
0,Sat Apr 18 08:19:56 PDT 2009,hates the rain. i wish i was in jersey right now ,hate rain wish jersey right
0,Sat Apr 18 08:19:57 PDT 2009,"Sandy got a sitter for thisafternoon. but all festivals are rained out... no Crawfish, Green beer or Wild Game BBQ today. ",sandy got sitter thisafternoon festival rained crawfish green beer wild game bbq today
0,Sat Apr 18 08:20:01 PDT 2009,"@dremin I want to find a Twitterific alternative, but not many sit on the menu bar and leave my dock uncluttered. ",dremin want find twitterific alternative many sit menu bar leave dock uncluttered
0,Sat Apr 18 08:20:04 PDT 2009,"@skimud Sorry   Upside: weather says snow all day today in Georgetown CO, but clear about 6AM tomorrow &amp; then partly cloudy.Have good day!",skimud sorry upside weather say snow day today georgetown co clear 6am tomorrow amp partly cloudy good day
0,Sat Apr 18 08:20:04 PDT 2009,@stefinraleigh Maybe it's all the pollen in Raleigh rt now.I've been waking up w/a headache evry day 4 a wk. Exced. Migraine not helping! ,stefinraleigh maybe pollen raleigh rt waking w headache evry day 4 wk exced migraine helping
0,Sat Apr 18 08:20:06 PDT 2009,Off to work with a major headache ,work major headache
0,Sat Apr 18 08:20:09 PDT 2009,its so nice out and I'm chained to my school books. ,nice chained school book
0,Sat Apr 18 08:20:09 PDT 2009,@shirlyhardjono sayang I miss you too  hope I can talk to you sooon!!,shirlyhardjono sayang miss hope talk sooon
0,Sat Apr 18 08:20:12 PDT 2009,8am walks at the beach.  im so tired. BUT oh well. helloo breakfast after.,8am walk beach im tired oh well helloo breakfast
0,Sat Apr 18 08:20:18 PDT 2009,Been up 15min. already having a bad day ,15min already bad day
0,Sat Apr 18 08:20:17 PDT 2009,is falling asleep and the extra large can of Rockstar won't help me ,falling asleep extra large rockstar help
0,Sat Apr 18 08:20:20 PDT 2009,"cedar falls are looking for therapists, if only i could drive!!!  id love to work there...",cedar fall looking therapist could drive id love work
0,Sat Apr 18 08:20:18 PDT 2009,"@BrianWellsMD something like that... btw, we should have met up at NFG last night. I realized I didn't have your # ",brianwellsmd something like btw met nfg last night realized
0,Sat Apr 18 08:20:22 PDT 2009,@Konstpaus you're making me hungry! ,konstpaus making hungry
0,Sat Apr 18 08:20:23 PDT 2009,"@MarkBrooke I'm sorry Mark, I have 2 shoots today. Any luck?!??? ",markbrooke sorry mark 2 shoot today luck
0,Sat Apr 18 08:20:26 PDT 2009,"UFC 97 is gonna to be spectacular! Wish I could be in Montreal right now... ugh, stupid exams...           WAR Silva!! WAR Shogun!!",ufc 97 gon na spectacular wish could montreal right ugh stupid exam war silva war shogun
0,Sat Apr 18 08:20:25 PDT 2009,@chamila aiyo! chaa max.. I was waiting for IPL matches.. ,chamila aiyo chaa max waiting ipl match
0,Sat Apr 18 08:20:28 PDT 2009,"When I tranferred kbcafe.com to GoDaddy, Network Solutions @netsolcares immediately erased the DNS settings on the NS causing an outage ",tranferred kbcafe com godaddy network solution netsolcares immediately erased dns setting n causing outage
0,Sat Apr 18 08:20:30 PDT 2009,Headphones broke  damn...and what to do? ;  ((,headphone broke damn
0,Sat Apr 18 08:20:32 PDT 2009,@olafsearson Sky Sports on laptop.....seems to be about 5 mins behind. Wife watching Murray on TV ,olafsearson sky sport laptop seems 5 min behind wife watching murray tv
0,Sat Apr 18 08:20:33 PDT 2009,"@patlike Brutal Legend not quite the megaton reveal we were both hoping for from @wossy, eh Pat? ",patlike brutal legend quite megaton reveal hoping wossy eh pat
0,Sat Apr 18 08:20:37 PDT 2009,I hate my life. Why does school exist in my life. 3 days......... ,hate life school exist life 3 day
0,Sat Apr 18 08:20:38 PDT 2009,im SO lonely!!!!! ,im lonely
0,Sat Apr 18 08:20:39 PDT 2009,"&quot;Sorry, an unexpected condition has occurred which is preventing Google Reader from fulfilling the request.&quot; ",quot sorry unexpected condition occurred preventing google reader fulfilling request quot
0,Sat Apr 18 08:20:43 PDT 2009,Not really ready to go home ,really ready go home
0,Sat Apr 18 08:20:43 PDT 2009,@vickie_allport its not broken! it's fine! it's just leaking oil. it's supposed to leak a bit but yeah ,vickie allport broken fine leaking oil supposed leak bit yeah
0,Sat Apr 18 08:20:48 PDT 2009,"Started ethics again, realised I did it wrong  But I know how to write it all  I'm just not best pleased about it :/",started ethic realised wrong know write best pleased
0,Sat Apr 18 08:20:50 PDT 2009,didn't beat the rain to downtown ,beat rain downtown
0,Sat Apr 18 08:20:53 PDT 2009,@InnerSanctumEU Did you guys see that mmo-champion are wiping their Hall of Fame as Freya (+Thorim and General) is getting made harder? ,innersanctumeu guy see mmo champion wiping hall fame freya thorim general getting made harder
0,Sat Apr 18 08:20:53 PDT 2009,Thinks its just unfair ,think unfair
0,Sat Apr 18 08:20:55 PDT 2009,Too much champagne last night  most expensive hangover in a LONG time!,much champagne last night expensive hangover long time
0,Sat Apr 18 08:20:58 PDT 2009,Bus seat to myself ,bus seat
0,Sat Apr 18 08:20:57 PDT 2009,Worked for just enough time to hear leicester score at Southend  one of those days I think,worked enough time hear leicester score southend one day think
0,Sat Apr 18 08:21:00 PDT 2009,Stuck at curledge when i just quite frankly want to go home. Still in a bad mood  xx,stuck curledge quite frankly want go home still bad mood xx
0,Sat Apr 18 08:21:03 PDT 2009,"Well, activated my Facebook account again... felt lonely ",well activated facebook account felt lonely
0,Sat Apr 18 08:21:04 PDT 2009,watching the harry kalas tribute on phillies.com  miss you harry ,watching harry kalas tribute phillies com miss harry
0,Sat Apr 18 08:21:05 PDT 2009,A whole week of the house to myself. God damn I need to move out ,whole week house god damn need move
0,Sat Apr 18 08:21:07 PDT 2009,@IzzyJ_Is_Here hmmm yes especially when I have a hard time with the block button  I don't wanna be mean!,izzyj hmmm yes especially hard time block button wan na mean
0,Sat Apr 18 08:21:06 PDT 2009,"@jimmywalker The ability to write scripts to integrate with twitter is one advantage, but really it just shows how much of a geek I am ",jimmywalker ability write script integrate twitter one advantage really show much geek
0,Sat Apr 18 08:21:08 PDT 2009,@mcunclebuck  how sad! i hope u feel better!,mcunclebuck sad hope u feel better
0,Sat Apr 18 08:21:11 PDT 2009,"@snorrick yea, I was wearing my oldest most worn out pair. I REALLY need to mow my grass today, but I don't think I'll be up to it now ",snorrick yea wearing oldest worn pair really need mow grass today think
0,Sat Apr 18 08:21:11 PDT 2009,Ok battery almost dead. Need to stop twittering and watching scores. ,ok battery almost dead need stop twittering watching score
0,Sat Apr 18 08:21:16 PDT 2009,"@yummit thanks.. a bit better now, but still.. ",yummit thanks bit better still
0,Sat Apr 18 08:21:19 PDT 2009,start H.W... noooooooooooo tomorrow wo got back to school!!  boo hoo ! :O,start h w noooooooooooo tomorrow wo got back school boo hoo
0,Sat Apr 18 08:21:19 PDT 2009,"@Nuff55 wow, thats really cool. i need to do the opposite of u! i need to gain weight ",nuff55 wow thats really cool need opposite u need gain weight
0,Sat Apr 18 08:21:19 PDT 2009,@cutestmidget Well thanks for the encouragment. I lost to the only good guy in my court.   Rooting him on to win our whole division.,cutestmidget well thanks encouragment lost good guy court rooting win whole division
0,Sat Apr 18 08:21:21 PDT 2009,@LunaEclipse I think I'm going to be in Milwaukee during the game  - I can watch it from my phone though and still harass you ;),lunaeclipse think going milwaukee game watch phone though still harass
0,Sat Apr 18 08:21:25 PDT 2009,ughhh I dont wannna gooo to work ,ughhh dont wannna gooo work
0,Sat Apr 18 08:21:25 PDT 2009,her performance was pretty poor ,performance pretty poor
0,Sat Apr 18 08:21:27 PDT 2009,Off to work on a beautiful Saturday morning ,work beautiful saturday morning
0,Sat Apr 18 08:21:27 PDT 2009,"Ready to get to work outside on this gorgeous day...raking, staining our patio table, cleaning up the yard.  Colder temps tomorrow  ",ready get work outside gorgeous day raking staining patio table cleaning yard colder temp tomorrow
0,Sat Apr 18 08:21:27 PDT 2009,Good party last nite!! Shoutout to all the ppl responible for golden explosion.. Hoping for round 2. 2nite.   Stuck at wrk until 630. ,good party last nite shoutout ppl responible golden explosion hoping round 2 2nite stuck wrk 630
0,Sat Apr 18 08:21:29 PDT 2009,@Bruno43 I want some too!!!  That sounds so good!,bruno43 want sound good
0,Sat Apr 18 08:21:29 PDT 2009,Is Loving NIN today! - shame I cant chill with a beer or two and listen to them - have to do dissertation instead  ah well back to it!,loving nin today shame cant chill beer two listen dissertation instead ah well back
0,Sat Apr 18 08:21:30 PDT 2009,"is trying to catch a wounded bird outdoor, but he's even too fast for me ",trying catch wounded bird outdoor even fast
0,Sat Apr 18 08:21:35 PDT 2009,I hate being sick   I want to be out enjoying my weekend but I know I need to sleep this off.,hate sick want enjoying weekend know need sleep
0,Sat Apr 18 08:21:44 PDT 2009,would love to write w/ somebody !! in germany nobody uses twitter !! so sad ,would love write w somebody germany nobody us twitter sad
0,Sat Apr 18 08:21:45 PDT 2009,too tireddd. ,tireddd
0,Sat Apr 18 08:21:47 PDT 2009,discovered an annoying flaw of UIProgressView in Cocoa Touch. There is no way to animate it with standard Core Animation methods ,discovered annoying flaw uiprogressview cocoa touch way animate standard core animation method
0,Sat Apr 18 08:21:47 PDT 2009,i want my cable back.. when i watch stuff on the computer i have to wait till after it comes out!! lolz but it takes 4ever to load tooo ,want cable back watch stuff computer wait till come lolz take 4ever load tooo
0,Sat Apr 18 08:21:49 PDT 2009,Home! and not really feeling like doing anything.  ,home really feeling like anything
0,Sat Apr 18 08:21:50 PDT 2009,i just want to relax! ,want relax
0,Sat Apr 18 08:24:24 PDT 2009,@brianmckinney there are a bunch of good places on Mass and a few blocks off. I'm looking too but I'm stuck in my lease until August ,brianmckinney bunch good place mass block looking stuck lease august
0,Sat Apr 18 08:24:27 PDT 2009,Where is my Clash at Demonhead Virtual Console game??????   ,clash demonhead virtual console game
0,Sat Apr 18 08:24:30 PDT 2009,vacation's almost over ,vacation almost
0,Sat Apr 18 08:24:30 PDT 2009,"Shit, didn't blog on Friday. Being ill sucks ",shit blog friday ill suck
0,Sat Apr 18 08:24:31 PDT 2009,"SO bored. It's a nice day out today, I want to be outside like all day. But I can't ",bored nice day today want outside like day
0,Sat Apr 18 08:24:32 PDT 2009,"@ant2ny law student study on Friday night, as well as Saturdays and Sundays.  I feel for you, love.",ant2ny law student study friday night well saturday sunday feel love
0,Sat Apr 18 08:24:33 PDT 2009,Stupid arthritis.  I'm too young for this crap.,stupid arthritis young crap
0,Sat Apr 18 08:24:35 PDT 2009,@tomboonen Tom how are you doing? We are worried about you. ,tomboonen tom worried
0,Sat Apr 18 08:24:36 PDT 2009,@Zicklepop That's a scam and i'm in your neighborhood  with my mom so i can't stop ,zicklepop scam neighborhood mom stop
0,Sat Apr 18 08:24:36 PDT 2009,is having one of those days ,one day
0,Sat Apr 18 08:24:36 PDT 2009,@_lainaarora i tried to text you all this btw but congrats congrats congrats im sure rob feels bad im sorry ,lainaarora tried text btw congrats congrats congrats im sure rob feel bad im sorry
0,Sat Apr 18 08:24:38 PDT 2009,Hoping that eating 3 naartjies will ward off these sniffles. ,hoping eating 3 naartjies ward sniffle
0,Sat Apr 18 08:24:38 PDT 2009,@alexa_chung I feel your pain! boohoo some of us have ALOT to do in Apr. ,alexa chung feel pain boohoo u alot apr
0,Sat Apr 18 08:24:39 PDT 2009,Is Bored and has to get ready for work ,bored get ready work
0,Sat Apr 18 08:24:40 PDT 2009,@reedoh Lol; my team already played and lost  in da week x; nice to just chill; got a busy day 2moro so making da most xx,reedoh lol team already played lost da week x nice chill got busy day 2moro making da xx
0,Sat Apr 18 08:24:45 PDT 2009,In the car on the way to the boat. Mommy is in a bad mood ,car way boat mommy bad mood
0,Sat Apr 18 08:24:49 PDT 2009,Guess Whose Back :L  Charging My Ipod Coz It Died ,guess whose back l charging ipod coz died
0,Sat Apr 18 08:24:53 PDT 2009,Awake. Feeling a little bleh. My head is very stuffed from this head cold ,awake feeling little bleh head stuffed head cold
0,Sat Apr 18 08:24:59 PDT 2009,@iamdiddy No beach cleanup for Miami's Baynanza Day? ,iamdiddy beach cleanup miami baynanza day
0,Sat Apr 18 08:25:04 PDT 2009,@barbarag update:  a/c isn't fixed.  dress accordingly.  ,barbarag update c fixed dress accordingly
0,Sat Apr 18 08:25:06 PDT 2009,"just woke up... what to do, what to do... another day/ night with no computer ",woke another day night computer
0,Sat Apr 18 08:25:08 PDT 2009,Gurns  are losing now 3-2 (yoooooo) unfortunately Cliftonville just went one up against us... ,gurns losing 3 2 yoooooo unfortunately cliftonville went one u
0,Sat Apr 18 08:25:10 PDT 2009,Band concert @ northview ,band concert northview
0,Sat Apr 18 08:25:13 PDT 2009,"listening to @ntfc on bbc northampton.  not going well, not our year ",listening ntfc bbc northampton going well year
0,Sat Apr 18 08:25:21 PDT 2009, NOOO!!!!!I hate when this HAPPENS!My mom wasn't able to get the paper sighed and now i cant go skate with my friends in NH. (boho),nooo hate happens mom able get paper sighed cant go skate friend nh boho
0,Sat Apr 18 08:25:24 PDT 2009,Suppose to be going out tonight but feel ill so it's Family guy marathon on bbc3 later and CDWM now. Rock and roll ,suppose going tonight feel ill family guy marathon bbc3 later cdwm rock roll
0,Sat Apr 18 08:25:28 PDT 2009,Going to the Ren Faire today. I hope I don't melt in the sun and heat ,going ren faire today hope melt sun heat
0,Sat Apr 18 08:25:27 PDT 2009,@BooksByTara Hung up my first load of wash. Let's hope it will get dry. Heard it is supposed to rain ,booksbytara hung first load wash let hope get dry heard supposed rain
0,Sat Apr 18 08:25:28 PDT 2009,Arse! And I mean that from the heart of my bottom ,arse mean heart bottom
0,Sat Apr 18 08:25:32 PDT 2009,Wow. Knew I should've gotten here early. They already sold out of Omar vinyl. They are gonna see if they can get more. ,wow knew gotten early already sold omar vinyl gon na see get
0,Sat Apr 18 08:25:34 PDT 2009,I'm making  a cup of tea. It's steeping now. The dog is out on the porch.  The door is also open. I hope That not bugs come inside. ,making cup tea steeping dog porch door also open hope bug come inside
0,Sat Apr 18 08:25:34 PDT 2009,A COP JUST SHOT A PITBULL THAT WAS ATTACKING A LITTLE BOY!!! IM SOBBING!! SO SAD!!! THE BOY HAS BLOOD EVERYWHERE   ,cop shot pitbull attacking little boy im sobbing sad boy blood everywhere
0,Sat Apr 18 08:25:36 PDT 2009,@billbeckett Wanted to be there!  Come to the Netherlands soon.,billbeckett wanted come netherlands soon
0,Sat Apr 18 08:25:36 PDT 2009,@xotor1 what meeting is this!? N ONE TOLD ME ABOUT THIS!!! ,xotor1 meeting n one told
0,Sat Apr 18 08:25:39 PDT 2009,@inclino ... what ,inclino
0,Sat Apr 18 08:25:40 PDT 2009,The line at petrol pump was killer and the guy at subway (food joint) is too slow. Missing #ipl ,line petrol pump killer guy subway food joint slow missing ipl
0,Sat Apr 18 08:25:45 PDT 2009,Thanks @tamcdonald You know sometimes it is NOT a good thing to be friends with the bartender ,thanks tamcdonald know sometimes good thing friend bartender
0,Sat Apr 18 08:25:45 PDT 2009,@PeterSantilli YAY!!! ... as all who choose to NOT do right   ... even the one I voted for this time ... Thank You  and follw UR happy,petersantilli yay choose right even one voted time thank follw ur happy
0,Sat Apr 18 08:25:47 PDT 2009,The rain is keeping me from riding bandit  It feel like someone cancelled Christmas. ,rain keeping riding bandit feel like someone cancelled christmas
0,Sat Apr 18 08:25:49 PDT 2009,"CLeaning the house, making Barbie's bed as everyday... and my face is burning!!! ",cleaning house making barbie bed everyday face burning
0,Sat Apr 18 08:25:55 PDT 2009,"@tipadaknife lol I did read it, of course! I just wanted to be a secret agent.....*sigh* You tread on my dreams as Yeats would say  Ouch",tipadaknife lol read course wanted secret agent sigh tread dream yeats would say ouch
0,Sat Apr 18 08:25:57 PDT 2009,another awesome day. reffing hockey...missing her   ,another awesome day reffing hockey missing
0,Sat Apr 18 08:25:57 PDT 2009,@bob_ham Working on it now ,bob ham working
0,Sat Apr 18 08:26:00 PDT 2009,@MissVerna I do have a big head ,missverna big head
0,Sat Apr 18 08:26:02 PDT 2009,just passed a freeking stone..... 15hrs LATER!!!!! ouch ,passed freeking stone 15hrs later ouch
0,Sat Apr 18 08:26:06 PDT 2009,at Work Again : It's so gross outside I hope it's not like this all day.   http://schmap.me/m28pw5,work gross outside hope like day
0,Sat Apr 18 08:26:07 PDT 2009,@JohnnieWalk gotta freakin work tomorrow night.  no magic game for me. fml,johnniewalk got ta freakin work tomorrow night magic game fml
0,Sat Apr 18 08:26:12 PDT 2009,About to go clean bathrooms ,go clean bathroom
0,Sat Apr 18 08:26:13 PDT 2009,has just been to royal worcester to buy stuff for the rents before it closes ,royal worcester buy stuff rent close
0,Sat Apr 18 08:26:24 PDT 2009,"what a day, didn't get up till lunch time then cut my hand on a breadknife ",day get till lunch time cut hand breadknife
0,Sat Apr 18 08:26:24 PDT 2009,thinks did site is shit! wtf! ,think site shit wtf
0,Sat Apr 18 08:26:24 PDT 2009,is very very very very verryyyyy boreddddd  ,verryyyyy boreddddd
0,Sat Apr 18 08:26:26 PDT 2009,Feeling like a loser for not completing any work today. ,feeling like loser completing work today
0,Sat Apr 18 08:26:27 PDT 2009,Back in Stoke on my lonesome  Only two weeks to go though. And then I shall be freeeeeeeeee ,back stoke lonesome two week go though shall freeeeeeeeee
0,Sat Apr 18 08:26:29 PDT 2009,T-ball cancelled today. ,ball cancelled today
0,Sat Apr 18 08:26:31 PDT 2009,@Denpasar well that was the general idea! Then found out could only watch football in bar later. Then got call at lunch to meet someone ,denpasar well general idea found could watch football bar later got call lunch meet someone
0,Sat Apr 18 08:26:37 PDT 2009,Ugh...I was doing so good too. ,ugh good
0,Sat Apr 18 08:26:39 PDT 2009,@alinayalumba yes  i miss you here.,alinayalumba yes miss
0,Sat Apr 18 08:26:42 PDT 2009,too nice to work ,nice work
0,Sat Apr 18 08:26:43 PDT 2009,"@mizrik I've got a blackberry by t-mobile, when I click to verify my acct it gives me a error message ",mizrik got blackberry mobile click verify acct give error message
0,Sat Apr 18 08:26:42 PDT 2009,having trouble finding a cat5 patch cable that isn't crossed ,trouble finding cat5 patch cable crossed
0,Sat Apr 18 08:26:47 PDT 2009,"Off to get my hair done, still feeling poorly.. ",get hair done still feeling poorly
0,Sat Apr 18 08:26:48 PDT 2009,hates when you leave ,hate leave
0,Sat Apr 18 08:29:17 PDT 2009,oh no!! i missed an @captainwilhelm blog tv show  bummer,oh missed captainwilhelm blog tv show bummer
0,Sat Apr 18 08:29:26 PDT 2009,@Jonasbrothers VERY cute! i wish i could have a dog! parents wont let me!   how is elvis anyway? he's such a cutie!!,jonasbrothers cute wish could dog parent wont let elvis anyway cutie
0,Sat Apr 18 08:29:30 PDT 2009,going to a birthday party for a 3 yr old today that used to be in my class @ daycare.Wish the rain would stop ,going birthday party 3 yr old today used class daycare wish rain would stop
0,Sat Apr 18 08:29:32 PDT 2009,Editing  as diddy would say &quot;Let's Go&quot; LMAO hahahaha,editing diddy would say quot let go quot lmao hahahaha
0,Sat Apr 18 08:29:33 PDT 2009,I just burst my grandsons balloon and now he won't speak to me ,burst grandson balloon speak
0,Sat Apr 18 08:29:33 PDT 2009,I just ate some cheese that tasted horrid! ,ate cheese tasted horrid
0,Sat Apr 18 08:29:38 PDT 2009,work today.....alas wish they would quit cutting my hours ,work today ala wish would quit cutting hour
0,Sat Apr 18 08:29:38 PDT 2009,tried to make MD crabcakes last night from canned (dios mio!!) crabmeat..a sad affair.   maybe they can fed ex crab from balmer?,tried make md crabcakes last night canned dios mio crabmeat sad affair maybe fed ex crab balmer
0,Sat Apr 18 08:29:37 PDT 2009,Still shakin from the shootin on my street last nite. I need a drink. ,still shakin shootin street last nite need drink
0,Sat Apr 18 08:29:40 PDT 2009,Doing my best to figure out how to Tweet.  Trying to upload my photo. ,best figure tweet trying upload photo
0,Sat Apr 18 08:29:42 PDT 2009,"@sue_de_nim You're so not gettin yer mitts on my gameboy now, biatch ",sue de nim gettin yer mitt gameboy biatch
0,Sat Apr 18 08:29:43 PDT 2009,"fuck after yesterday, whats the point in chasing after her anymore....for once in my life i guess its just not ment to be ",fuck yesterday whats point chasing anymore life guess ment
0,Sat Apr 18 08:29:44 PDT 2009,@love_ly  I'm sorry.,love ly sorry
0,Sat Apr 18 08:29:45 PDT 2009,No youth baseball games today here..rained out ,youth baseball game today rained
0,Sat Apr 18 08:29:43 PDT 2009,"It's spring alright!  It's raining cats, dogs, and hippos!  ",spring alright raining cat dog hippo
0,Sat Apr 18 08:29:44 PDT 2009,"@Fearnecotton I'm revising  &amp; munching easter eggs.. could you play umm, Mystery Jets - 2 doors down or Kasabian club foot pleease xxx",fearnecotton revising amp munching easter egg could play umm mystery jet 2 door kasabian club foot pleease xxx
0,Sat Apr 18 08:29:45 PDT 2009,im having twhirl problems  Again!,im twhirl problem
0,Sat Apr 18 08:29:50 PDT 2009,Watching @moldizzle get ready for her big girls weekend... away from me ,watching moldizzle get ready big girl weekend away
0,Sat Apr 18 08:29:51 PDT 2009,"After the Ashton interview I tried to explain Tweeting to my wife last night. She said uh huh, that is nice dear. ",ashton interview tried explain tweeting wife last night said uh huh nice dear
0,Sat Apr 18 08:29:51 PDT 2009,@BriggySmalls - won't be able to make it   Got stuck running around! Have a pint for me! I'll see you on monday. Go gunners,briggysmalls able make got stuck running around pint see monday go gunner
0,Sat Apr 18 08:29:53 PDT 2009,No new sewing friends ,new sewing friend
0,Sat Apr 18 08:29:54 PDT 2009,Green trends is now finishing my hair cut in record time. Just 6 mins. Tells me some bad facts abt my hair ? ,green trend finishing hair cut record time 6 min tell bad fact abt hair
0,Sat Apr 18 08:29:55 PDT 2009,@MegSheWrote @xxlaurenashley @ARIELLEJANVIER Missing my girls in Dallas ,megshewrote xxlaurenashley ariellejanvier missing girl dallas
0,Sat Apr 18 08:29:55 PDT 2009,Murray has lost the first set to Nadal. ,murray lost first set nadal
0,Sat Apr 18 08:29:55 PDT 2009,is at home all day ,home day
0,Sat Apr 18 08:29:59 PDT 2009,I think I drove on it too long   http://twitpic.com/3ixdf,think drove long
0,Sat Apr 18 08:30:13 PDT 2009,has missed breakfast and is bummed out ,missed breakfast bummed
0,Sat Apr 18 08:30:15 PDT 2009,@pkrumpz @BobBlahBlawg I had a dream about Twilight. Dream Fail. ,pkrumpz bobblahblawg dream twilight dream fail
0,Sat Apr 18 08:30:17 PDT 2009,my iPhone has gone so slow and keeps crashing ,iphone gone slow keep crashing
0,Sat Apr 18 08:30:20 PDT 2009,@Juliecupcake yay but then had to spend 200 of it on bills ,juliecupcake yay spend 200 bill
0,Sat Apr 18 08:30:19 PDT 2009,"I haven't been doing so well with my new regime, as i think i've got a cold, i feel so ill ",well new regime think got cold feel ill
0,Sat Apr 18 08:30:23 PDT 2009,I think my Twitter is broken ,think twitter broken
0,Sat Apr 18 08:30:23 PDT 2009,"@MrJ1971 Yeah, just 7 weeks left, but all of them will be spent working just on uni work and no M Cubed stuff ",mrj1971 yeah 7 week left spent working uni work cubed stuff
0,Sat Apr 18 08:30:26 PDT 2009,Is fed up being on her own..............must be more to life than this shite  ,fed must life shite
0,Sat Apr 18 08:30:26 PDT 2009,@ChrisCarnall you are too kind &amp; very encouraging...actually rather depressing seeing how little impact lots of hard work actually had ,chriscarnall kind amp encouraging actually rather depressing seeing little impact lot hard work actually
0,Sat Apr 18 08:30:26 PDT 2009,@NGowers Same here - looks really nice but just that little bit too cold to be pleasant ,ngowers look really nice little bit cold pleasant
0,Sat Apr 18 08:30:40 PDT 2009,@adognamedbo i think you might be thinking tagalongs - which you can't have cause they have chocolate. ,adognamedbo think might thinking tagalong cause chocolate
0,Sat Apr 18 08:30:40 PDT 2009,"@hwaugh  I have lots of work to do too, thankfully Tres has wifi by his pool, so I am thinking that is a fabulous option!!!",hwaugh lot work thankfully tres wifi pool thinking fabulous option
